,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Rand
6829,7pTdgwpdyloAu2nhIHocR6,Antichrist Siege Machine,Purifying Blade,Intro - The Way of Cain,17,78876,FALSE,0.207,0.733,1,-12.181,1,0.0671,0.375,0.731,0.649,0.32,88.287,4,black-metal,0.778703803
12243,6VD1AgKVmpXSExxnCm8PJp,Ekin Cheng,Friends For Life,感激我遇見 - 劇場版,24,270213,FALSE,0.546,0.522,7,-7.338,1,0.031,0.662,0,0.193,0.458,73.068,4,cantopop,0.134708092
23106,6JjSoJ2laV4ZbKNb9nybvh,Chris Lorenzo;COBRAH,MAMI,MAMI,66,247896,TRUE,0.758,0.944,3,-4.901,0,0.0623,0.0308,0.103,0.0438,0.826,126.022,4,deep-house,0.624056048
12372,0cyZ6TN0jFfZe5G1UvrSkn,my little airport,I ALSO DON'T KNOW (Live),SABINA之淚 - Live,31,157351,FALSE,0.536,0.54,0,-12.164,1,0.0344,0.306,0.01,0.713,0.439,83.301,4,cantopop,0.208057739
74368,73FVLRAxyLBQirlgw3lbVM,Fábio Jr.,Fábio Jr. Ao Vivo,Quando Gira o Mundo (Ao Vivo),44,284853,FALSE,0.524,0.739,9,-7.28,1,0.0305,0.336,0,0.833,0.473,145.98,4,mpb,0.677110013
44427,3Uvx1TO0Kg5HgGPk58lHXv,Third Eye Blind,Third Eye Blind,How's It Going to Be,66,253413,FALSE,0.561,0.593,5,-9.362,1,0.0264,0.00327,0.00144,0.0967,0.574,80.282,4,grunge,0.759898162
49786,1c5nEHOaaOlU6em1GhIsnV,The Prophet,The Hardcore Archive Part 3 (1997),I Am The Magnificent (Original Mix) - Extended Mix,0,367179,FALSE,0.329,0.853,11,-6.488,0,0.046,0.000161,0.74,0.309,0.0708,103.933,4,hardstyle,0.32644914
26420,0dSUm0tWm9T1VVYLhWd5Cx,Cast of Sleeping Beauty,La Bella Addormentata nel Bosco (Colonna Sonora Originale),Salve Principessa Aurora,23,116760,FALSE,0.573,0.39,4,-13.682,1,0.0799,0.962,0.357,0.0947,0.288,114.831,3,disney,0.430223843
8343,0MY5mMChzuvL9qWKTVOfGV,Dinah Washington,Desayuno en calma,Mad About The Boy,0,169653,FALSE,0.436,0.319,1,-7.87,1,0.0295,0.802,1.94E-05,0.12,0.255,107.546,3,blues,0.927471074
30265,75SaMR1ikwoGSrrfeITsVX,Swedish House Mafia;Sting,Larga Vida al Electro,Redlight,1,242904,FALSE,0.716,0.655,2,-5.999,1,0.0444,0.00857,0.162,0.0572,0.207,125.012,4,edm,0.112703465
100144,6zPinqJqv0VNjMqPLjUmUM,Joe Vasconcellos,Rock un sentimiento vol. I,Trastoque,0,199893,FALSE,0.561,0.629,7,-9.9,1,0.0345,0.174,0.126,0.0999,0.677,126.131,4,ska,0.429848205
28500,7wC9cG5EgruIiQe6Xt6SFm,Sikdope,Snakes,Snakes,50,174375,FALSE,0.86,0.956,11,-1.611,1,0.0727,0.0262,0.722,0.183,0.0794,128.013,4,dub,0.483878813
81260,5zfRl79umXWvKoA7p4KEPa,Tanishk Bagchi;Udit Narayan;Alka Yagnik,"Tip Tip (From ""Sooryavanshi"")","Tip Tip (From ""Sooryavanshi"")",70,250287,FALSE,0.709,0.929,5,-1.583,0,0.061,0.0431,0.00648,0.125,0.477,103.01,4,pop,0.868067669
12153,4Vv47ROLfMk3sJD8JK0iw8,新青年理髮廳,晚安晚安,一個人回家,39,283972,FALSE,0.689,0.227,10,-10.294,1,0.0333,0.694,0,0.106,0.308,73.172,4,cantopop,0.424264095
20660,7ywkgsA1ESYARdGqqbundd,Wiz Khalifa;PARTYNEXTDOOR,Walk in the Park Rap,Late Night Messages,0,282740,TRUE,0.79,0.616,10,-7.397,0,0.0983,0.0865,2.34E-05,0.22,0.312,92.967,4,dance,0.499713589
59715,5NF0LZXnT008vwJiNbvwtr,Azooma,The Act of Eye,Act 2 - Umbra of Mirth,0,467826,TRUE,0.226,0.988,0,-6.717,1,0.2,0.00337,0.897,0.545,0.0721,159.96,4,iranian,0.985655836
98213,4eeN8erNIbW2osT0knz5vT,Jonathan Groff,Hamilton (Original Broadway Cast Recording),I Know Him,61,97979,FALSE,0.67,0.436,0,-8.636,1,0.364,0.649,0,0.722,0.378,121.581,4,show-tunes,0.707462666
41362,5Af9gYtsjipq5on2JgbGmm,Lacrimosa,Leidenschaft,Exodus,25,503015,FALSE,0.235,0.53,7,-9.969,1,0.0353,0.00562,0.524,0.113,0.0634,104.272,4,goth,0.243832448
64886,3s7F88geiKnUqzeQqDDBCD,Luiz Ayrao,20 Super Sucessos: Luiz Ayrão,A Saudade Que Ficou - O Lencinho,39,245673,FALSE,0.705,0.755,1,-4.727,0,0.0656,0.346,0,0.064,0.887,103.92,4,jazz,0.447196707
1664,6PJ11hU6MSUwm8aB0SYXO0,Los Amigos Invisibles,The Venezuelan Zinga Son Vol. 1,Playa Azul,21,279800,FALSE,0.629,0.745,1,-8.188,1,0.04,0.229,0.266,0.0624,0.704,175.979,4,afrobeat,0.586048572
106787,5Z76WFkj9EF5c7iXz3J1xJ,Helen Sjöholm;Anna Stadling,JULMUSIK,Julen kan hjälpa,0,180140,FALSE,0.31,0.534,10,-8.14,1,0.0463,0.611,1.79E-05,0.486,0.261,92.694,4,swedish,0.434523246
88832,50zpoWMidTPVoCjBBNMfMP,Farina,Perreo Tenebroso Vol. 1,El Problema,0,206173,FALSE,0.535,0.651,0,-3.612,1,0.402,0.0542,0.131,0.0751,0.515,179.795,4,reggae,0.557104814
110469,6XubRj327VPMQCUgJJpCub,W&W;The Lost Shepherds;Sonny Wilson,Sao Paulo,Sao Paulo,56,190312,FALSE,0.67,0.957,9,-2.39,1,0.0695,0.00376,0.00469,0.27,0.176,127.973,4,trance,0.398438558
44404,51KajFrF3vLaLc0NhuZKXe,Godsmack,Surrender,Surrender,22,220839,FALSE,0.563,0.949,0,-4.568,1,0.13,0.00632,2.06E-06,0.335,0.724,170.022,4,grunge,0.29808531
71618,22GbAGb80ZZNgm2yrBMnpR,Metallica,Metallica,Wherever I May Roam,66,403866,FALSE,0.55,0.824,9,-7.848,0,0.0347,0.000362,0.00115,0.0865,0.332,131.387,4,metal,0.510408005
19289,0WiqhuNjzdiK3Kf0SfSWmG,Kacey Musgraves;Camila Cabello,"It's Christmas, Let's Dance",Rockin' Around The Christmas Tree - From The Kacey Musgraves Christmas Show,0,124240,FALSE,0.745,0.598,10,-6.053,1,0.0975,0.129,0,0.678,0.789,148.906,4,country,0.345031996
72948,2iK4KaT6SSGcHtiBf4G16a,King 810,La Petite Mort or a Conversation with God,Wolves Run Together,25,394986,FALSE,0.587,0.576,9,-10.303,1,0.108,0.278,0.295,0.323,0.319,119.854,4,metalcore,0.938075362
110691,29sk0Udjd50TCXBOAtSh4W,Mark Sixma;ANVY,The World of Six (Incl. Bonus Remixes),Meet Again,48,186307,FALSE,0.674,0.766,5,-4.53,0,0.0524,0.0631,0,0.528,0.357,123.991,4,trance,0.535940125
39215,6GYgBiqv3Gm5PYyhgofSnt,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Faschingsschwank aus Wien, Op. 26: IV. Intermezzo (Live in Japan, 2022)",1,137920,FALSE,0.337,0.0837,8,-23.699,1,0.0332,0.993,0.934,0.103,0.0678,78.505,4,german,0.568095307
61637,0adp6yLOHyfrfmmsO3cH02,BiSH,OTNK,MAIN STREET ELECTRICAL PARADE,20,110826,FALSE,0.479,0.995,7,-4.777,1,0.075,1.16E-05,0.987,0.0499,0.158,109.971,4,j-idol,0.177451791
53258,5ZSl6gDoV6bPPxzmLeneV9,Jonas Blue;Jack & Jack,Blue,Rise,71,194407,FALSE,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,4,house,0.361824083
93155,4QtkuEXUmPI29GYjm3vILr,Kvatro,Ты моя Москва,Ты моя Москва,6,197143,FALSE,0.745,0.64,1,-9.224,1,0.0508,0.233,0,0.217,0.776,89.988,4,romance,0.165304276
40854,6jozA3jqfy04zbRpoKw71J,André Valadão,Revela,Revela,39,279806,FALSE,0.459,0.708,4,-5.909,0,0.0291,0.144,0.000177,0.0644,0.12,79.986,4,gospel,0.023750828
8231,3iyTXUFlm1YrquUUgXlPM1,Chuck Berry,All I want For Christmas Is Music,Run Rudolph Run,0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,3.59E-05,0.26,0.949,151.925,4,blues,0.185958992
64714,1YQWosTIljIvxAgHWTp7KP,The Dave Brubeck Quartet,Time Out,Take Five,66,324133,FALSE,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,5,jazz,0.820906668
67955,6G12ZafqofSq7YtrMqUm76,Shakira;Ozuna,Monotonía,Monotonía,0,158804,FALSE,0.873,0.695,0,-4.207,0,0.0459,0.419,1.23E-06,0.211,0.823,131.963,4,latin,0.314757387
21610,4WS09L62ZmRMYuAbtcR3ii,DJ Battle;Lexy Panterra,Twerk Lesson,Twerk Lesson,33,193666,FALSE,0.664,0.66,2,-5.02,0,0.138,0.0206,0.000152,0.426,0.42,100.043,4,dancehall,0.910167791
92794,5ruISdKEabbZ6Rx660zSCA,Toini & The Tomcats,Welcome to the Rock Garden (Vol. I),The Man I Want,23,202986,FALSE,0.588,0.732,6,-3.403,0,0.0346,0.168,0.000537,0.0532,0.751,114.18,4,rockabilly,0.61275574
75863,4NuLh8hNtF84Q4IEPFCkyo,David Lanz;Eric Tingstad;Nancy Rumbel,Woodlands,Cottonwood,20,292706,FALSE,0.495,0.187,6,-17.41,1,0.0295,0.858,0.946,0.11,0.082,109.186,4,new-age,0.037532872
17626,7vSh7CaPK8CLqJpbrIf6oB,Absolute Valentine,Police Heartbreaker,A Fallen Rose,42,178615,FALSE,0.671,0.818,9,-8.456,0,0.0282,0.0154,0.941,0.0686,0.189,129.993,4,club,0.417927064
68623,5jDId3iv4Jrzd9aeCJZjOO,Joey Montana;Lalo Ebratt,Perreo Tenebroso Vol. 3,No Te Va,0,204880,FALSE,0.844,0.934,7,-1.223,0,0.078,0.17,0.000121,0.134,0.647,96.983,4,latino,0.104192518
53747,4OOIlUC1Bzy4J2mFVXIyTp,Astrid S,Concierto en la ducha,Think Before I Talk,0,184908,FALSE,0.771,0.599,5,-5.588,1,0.157,0.367,0,0.149,0.535,122.005,4,house,0.022879084
34056,0q1EaeaqfLBLqRvlkSbYi9,Papon;Harrlin,Kyon (Lofi Flip),Kyon - Lofi Flip,51,97822,FALSE,0.582,0.419,2,-11.27,1,0.0358,0.403,0.129,0.133,0.183,99.169,4,folk,0.65824835
14383,4wU1v9Y6s1NdVTwT4YNTYP,Mother Goose Club,"Mother Goose Club Sings Nursery Rhymes Vol. 4: Row, Row, Row Your Rhyme",If You're Happy and You Know It,57,107477,FALSE,0.778,0.723,4,-4.409,1,0.0438,0.552,0,0.119,0.966,129.989,4,children,0.301782965
82593,0wAObZ46FfLqLBpTDjHBzx,Off With Their Heads,Home,Altar Boy,23,147400,FALSE,0.353,0.997,9,-2.947,1,0.0769,0.00259,0,0.26,0.526,155.615,4,power-pop,0.755361567
23566,4cTo1wbzGiVJJiCG3BdZ64,MÖWE;Jonasu;Eskeemo,Lost In Amsterdam (feat. Eskeemo),Lost In Amsterdam (feat. Eskeemo),52,144813,FALSE,0.781,0.675,7,-5.985,1,0.0359,0.473,2.78E-05,0.148,0.755,116.971,4,deep-house,0.668785931
8697,0mFajMWTJIjcA9ymyWZzN9,JD McPherson,Rock n Roll Christmas,Twinkle (Little Christmas Lights),0,120066,FALSE,0.607,0.887,6,-5.629,0,0.0688,0.427,0.000101,0.116,0.978,88.401,4,blues,0.67747451
30729,51Of5p3lKZeOg6itfs4og4,twocolors,Lovefool,Lovefool,72,190487,FALSE,0.677,0.766,6,-6.896,1,0.0568,0.0219,6.81E-06,0.129,0.198,123.062,4,edm,0.258886352
110205,19VKBRNKSbjXSsx3s7W7lk,"It Lives, It Breathes",Metalingus (Edge's WWE Theme),Metalingus (Edge's WWE Theme),50,296000,FALSE,0.487,0.991,6,-1.741,1,0.0673,2.73E-05,0,0.177,0.369,110.019,4,trance,0.9106671
68741,124JkEAQHd3zW24qAEcgbw,Alex Sensation;Ozuna,Perreo Tenebroso Vol. 5,Que Va,0,239826,FALSE,0.768,0.828,0,-3.371,1,0.0532,0.153,0,0.0524,0.827,90.982,4,latino,0.236534446
14033,6HjhlfHliF7cmTiOr6asF3,Kidz Bop Kids,Diversión para los peques,Todo de Ti,0,151226,FALSE,0.803,0.64,3,-4.832,0,0.0317,0.00701,6.78E-05,0.0925,0.735,127.951,4,children,0.884676671
95216,3ZF0BnWlZ3lNGaiZ5kOwZv,Frankie Ruiz,The Very Best (Vol. 2),Mi Fórmula De Amor,34,273640,FALSE,0.754,0.654,8,-10.993,1,0.0384,0.579,3.72E-06,0.121,0.956,95.956,4,salsa,0.33862869
110543,6HnC8UJ9WqKUwx3dcha5Md,Mat Zo;OLAN;Fred Falke,Journey To ABGT500 pt.2,Colours (ABGT499D3) - Fred Falke Remix,38,202622,FALSE,0.647,0.839,5,-6.864,0,0.0395,4.99E-05,0.499,0.202,0.191,122.04,4,trance,0.597001948
67916,1UTdSl8RRxiYSfv9v0tdhL,"Héctor ""El Father""",Perreo Tenebroso Vol. 1,Voy Subiendo,0,256893,FALSE,0.75,0.916,7,-4.773,1,0.214,0.0566,0.000458,0.175,0.505,92.004,4,latin,0.397710621
16973,4DWttivSdv7MIRbuRcE0Vc,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 1. Theme",1,96880,FALSE,0.522,0.0141,5,-24.694,1,0.104,0.996,0.911,0.0955,0.642,163.216,4,classical,0.082201768
19169,1tu8axV7vE0nmgYuTD09ny,Blake Shelton;Michael Bublé,Happy Country Christmas,Home,0,227040,FALSE,0.576,0.456,7,-7.583,1,0.0267,0.584,2.68E-05,0.0912,0.21,127.854,4,country,0.05456638
109153,6fgmNIMwDdLQrNzu4U8pcU,Moderat;Siriusmo;Solomun,Eating Hooks (Siriusmo Remix - Solomun Edit),Eating Hooks - Siriusmo Remix - Solomun Edit,54,422200,FALSE,0.661,0.728,8,-8.713,1,0.0379,0.00818,0.652,0.0599,0.347,123.994,4,techno,0.190923884
25221,4LrqQJeqKbObLdsEego2um,Tobee,Ballermann Party Mix - Alle Après Ski Hütten Hits der letzten Jahre,Lotusblume,1,220000,FALSE,0.574,0.998,6,-3.628,1,0.0658,0.0101,0,0.352,0.934,139.985,3,disco,0.537827635
37599,3y8doSsikONxr7FMYCt41C,Tz da Coronel;Vinta;CalliCartel,É o Trem!,Grock na Cinta,47,91429,FALSE,0.718,0.604,1,-6.582,1,0.364,0.203,0,0.0581,0.659,114.653,4,funk,0.337277618
95513,3pst3dzqdmPzvjjo26VH2z,Guaco,Es Guaco,Un Cigarrillo y un Cafe,32,317813,FALSE,0.523,0.91,9,-7.357,0,0.0377,0.167,0.000899,0.0855,0.924,108.047,4,salsa,0.686867185
102575,6YNdQ5utvFnK4CTAnBga06,Jillian Rossi,Fever Dream,Fever Dream,64,171000,FALSE,0.561,0.519,2,-8.467,1,0.0395,0.223,0,0.156,0.2,119.882,4,songwriter,0.567277156
87503,3Ddny34bFoYBb8dIGq5lwp,Lil Tjay;Fivio Foreign;Pop Smoke,State of Emergency,Zoo York (feat. Fivio Foreign & Pop Smoke),67,214825,TRUE,0.565,0.569,6,-6.084,0,0.379,0.0352,8.81E-06,0.106,0.303,92.466,5,r-n-b,0.894111488
61915,0OjkA5i8dYxbHWn6DSTdHT,Seiko Matsuda,薔薇のように咲いて 桜のように散って,薔薇のように咲いて 桜のように散って,19,262680,FALSE,0.415,0.378,3,-7.142,1,0.028,0.466,0,0.1,0.212,75.096,4,j-idol,0.307783196
94921,6rej3WIk26EZsVnfYPROyc,Mishaal;Teqkoi;Ondi Vil,Addicted,Addicted,51,120288,FALSE,0.764,0.394,8,-11.483,1,0.175,0.332,0,0.108,0.351,105.909,4,sad,0.387998451
85033,6cyntFdDRN7KRDvMStC0Vj,All Time Low,This Is Why - This Is Rock,Blinding Lights,0,193151,FALSE,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48E-05,0.0743,0.61,171.016,4,punk-rock,0.231970612
29080,1ONKjaDIhaRpfXZM6Aissj,Far Out;Karra,On My Own,On My Own,51,270224,FALSE,0.403,0.779,4,-2.981,1,0.0535,0.125,7.70E-05,0.385,0.103,145.084,4,dubstep,0.325821046
38376,64a5XZCVDWwvC7gwPPCsH6,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Still Take You Home,59,173666,FALSE,0.599,0.946,8,-4.192,1,0.0378,0.000669,0,0.0973,0.653,108.934,4,garage,0.519566521
56775,0z5EJolHD3zV6W17tigtP7,Anupam Roy,Uma,Hariye Jawar Gaan,39,229356,FALSE,0.56,0.433,9,-7.898,1,0.0276,0.745,0,0.114,0.429,94.854,4,indie-pop,0.59366219
16549,3wjQZWJAeEmb7Z3CdsNajq,Duke Ellington;John Coltrane,All I want For Christmas Is Music,In A Sentimental Mood,0,256293,FALSE,0.445,0.278,10,-11.882,0,0.0313,0.914,0.00577,0.101,0.262,99.058,3,classical,0.337161526
22591,3bhjayogyBpFaOT91JQQLG,Burgerkill,Beyond Coma and Despair,Laknat,23,196986,TRUE,0.237,0.989,0,-4.099,1,0.151,2.31E-05,0.000813,0.853,0.114,93.343,4,death-metal,0.746582275
110010,1NM2NUzlN9SY8z5k4ZfRJB,Armin van Buuren;Hardwell,Ping Pong (Hardwell Remix),Ping Pong - Hardwell Remix,55,180923,FALSE,0.575,0.985,6,-3.493,1,0.0747,0.00379,0.155,0.0471,0.0762,129.956,4,trance,0.594770981
19009,43WFp6WBAvNgc7iaFFEUJp,Luke Bryan,Tailgate Country,Country Girl (Shake It For Me),2,225560,FALSE,0.644,0.904,2,-4.532,1,0.0464,0.0295,0,0.0834,0.672,105.969,4,country,0.705373699
25740,5HAZ09WqAicgMrH68PsTuF,Boys,Zadowoleni,Ostatni Dzień Ostatnia Noc,30,235640,FALSE,0.761,0.769,2,-5.858,1,0.0369,0.00855,1.17E-05,0.331,0.754,134.929,4,disco,0.960269539
93688,0yFjiqcf961CTPJIOxJtjZ,Nikolay Kopylov,"Золотые Хиты Старинного Русского Романса, Часть 2",Мы Только Знакомы,0,129466,FALSE,0.542,0.217,4,-12.526,0,0.0412,0.983,0.0194,0.101,0.192,104.58,4,romance,0.666439823
37804,4aUnmZzTqfrETKCmE6zvaw,Anderson Neiff;John Johnis,Ela Já Tá Louca,Ela Já Tá Louca,58,147574,FALSE,0.747,0.848,10,-1.804,1,0.0747,0.142,0.0247,0.202,0.88,159.974,4,funk,0.39147306
19814,5sq5LFHInGYFrzNPhdO1Ol,Don Williams,Expressions,Lay Down Beside Me,50,174346,FALSE,0.496,0.196,7,-16.85,1,0.0284,0.631,0.0473,0.102,0.207,102.942,3,country,0.872390482
44466,2kN05N1AQQplsgFweFAqYb,Foo Fighters,Wasting Light,These Days,64,298266,FALSE,0.531,0.664,2,-4.428,1,0.0304,0.000261,0,0.205,0.215,135.3,4,grunge,0.767795949
57501,56ToH3YiSMT51y1H2dygOX,Bon Iver;St. Vincent,The Twilight Saga: New Moon (Original Motion Picture Soundtrack) [Deluxe],Rosyln,53,289560,FALSE,0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,3,indie,0.664946326
8240,1P5YSdlW0yDkMTxiLGDldP,Chuck Berry,Christmas Faves 2022,Run Rudolph Run,0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,3.59E-05,0.26,0.949,151.925,4,blues,0.411978426
58731,0Ng9ji1k1QYwpzHXIwxNfc,Skindred,Volume,Shut Ya Mouth,24,223767,FALSE,0.597,0.944,7,-2.941,1,0.186,0.0733,1.17E-06,0.0961,0.773,92.983,4,industrial,0.152054492
79879,4GSiy5JzJoWJ9GgMnroiLE,Skylar Grey,The Buried Sessions of Skylar Grey,Love The Way You Lie - Part III (Original Demo),48,249933,FALSE,0.604,0.239,10,-11.754,1,0.0336,0.901,0,0.0724,0.251,83.002,4,piano,0.12974312
12514,5d4MvCqMJUgoVVCz16tvlD,Miriam Yeung,My Favourite Hits,再見二丁目,38,236840,FALSE,0.645,0.3,5,-10.282,1,0.0362,0.815,0,0.115,0.214,143.928,4,cantopop,0.406969162
42609,1f5hqEVlmWVuvJ043G0nXn,Regurgitate,Hatefilled Vengeance,Fleshmangler,11,66813,FALSE,0.202,0.982,8,-3.42,1,0.217,2.57E-06,0.861,0.22,0.317,113.042,4,grindcore,0.32025057
63332,3GsnjW91IJGJlMxzNPNXAY,Mr.Children,Kind of Love,虹の彼方へ,37,215026,FALSE,0.504,0.801,7,-7.652,1,0.0312,0.0273,1.01E-06,0.362,0.428,139,4,j-rock,0.67801586
84207,6FBPOJLxUZEair6x4kLDhf,Pink Floyd,The Dark Side of the Moon,Any Colour You Like,61,206429,FALSE,0.277,0.672,0,-12.582,1,0.0901,0.197,0.936,0.423,0.505,150.587,4,psych-rock,0.478911727
15753,4K6e6JiR1KFohWedXSnvob,Verzache,My Head is a Moshpit,All I Need,55,203750,TRUE,0.663,0.786,9,-5.325,1,0.0353,0.212,1.96E-06,0.0957,0.319,145.977,4,chill,0.578848579
67527,0GvNXbidC6YKMSOdIWYImL,Nelly Furtado,Halloween Scary Party,Maneater,0,265426,FALSE,0.799,0.721,6,-5.222,1,0.0508,0.0214,0.000341,0.335,0.66,132.763,4,latin,0.097393087
106321,1CvHZE3J5m5suRaKPAAt4p,Ted Gärdestad,REGNIG DAG,Ett stilla regn,0,208146,FALSE,0.496,0.339,9,-9.674,1,0.0249,0.821,0,0.124,0.181,78.711,4,swedish,0.230739338
69285,2GMSHhExojGuHrdy36QgYP,Aromal Chekaver;Anex Kurian,Ilayum Poovum,Ilayum Poovum,33,192017,FALSE,0.59,0.576,3,-10.19,1,0.0348,0.111,0.0706,0.115,0.346,150.032,4,malay,0.965474401
93419,56ZB19eqTsiuSkAz5aQIuc,Vadim Kozin,Чудо-чудеса,Одевэс - Колечки бирюзовые,0,94410,FALSE,0.62,0.213,5,-14.271,0,0.0773,0.993,0,0.179,0.569,102.123,4,romance,0.72978494
60799,4lXbNcnOyLPT6nFp2PUX3j,Mavado,Mr. Brooks...A Better Tomorrow,Chiney K,19,171600,FALSE,0.488,0.835,4,-7.203,0,0.451,0.146,0,0.28,0.276,76.758,5,j-dance,0.304175045
6792,09AYCqhoATLbgXDvOoL3Lq,Emperor,IX Equilibrium,Of Blindness And Subsequent Seers,16,408173,FALSE,0.116,0.942,4,-2.944,0,0.201,0.000145,0.844,0.513,0.0374,59.762,4,black-metal,0.34786408
60977,0rGpqHI3h78Axzhdz2cJyr,DA PUMP,DA POP COLORS,Soldiers~慈しむ者たち~,19,252533,FALSE,0.794,0.839,8,-3.016,1,0.0985,0.0536,0,0.395,0.591,102.988,4,j-dance,0.195751051
96369,5Dj4dtQ0HXxvKRdzqELup0,Zeca Pagodinho,Acústico - Zeca Pagodinho (Deluxe / Ao Vivo),Vacilão - Ao Vivo No Rio De Janeiro / 2003,40,237600,FALSE,0.681,0.69,0,-10.112,1,0.167,0.61,1.25E-05,0.696,0.716,99.705,4,samba,0.509388124
6295,4P44lP7mjdMrHiNP9O5X13,Midnight,Rebirth by Blasphemy,You Can Drag Me Through Fire,20,244000,FALSE,0.0925,0.957,8,-5.241,0,0.0687,1.07E-05,0.0261,0.0703,0.185,178.333,4,black-metal,0.438595487
59215,4QC8US2hDe4QOXKnFBnT9E,Arash Pandi,Uumphff 0000001,"Alive, it comes",0,578000,FALSE,0.267,0.652,7,-15.022,1,0.0519,0.67,0.959,0.11,0.603,87.848,5,iranian,0.435304906
66066,3HYU72B4X6sUFpQxlwKzXI,Koo Koo Kanga Roo,"The Triangle of Success: A Motivational, Inspirational Audio Guide to Achieving Your Dreams",Positivity,21,174419,FALSE,0.6,0.844,5,-6.279,1,0.0873,0.000776,2.12E-05,0.0662,0.86,160.034,4,kids,0.667558245
47550,4LxrmBgBLQc2oU60r6cBPW,Mr. Big,"Big, Bigger, Biggest! The Best Of Mr. Big",Wild World,51,208506,FALSE,0.567,0.774,5,-5.14,1,0.0341,0.262,0,0.293,0.608,71.902,4,hard-rock,0.5901788
82198,6hNjGPE8S1No2Evu4aPLjL,Squeeze,Singles - 45's And Under,Another Nail In My Heart,30,177533,FALSE,0.562,0.741,4,-9.362,1,0.0308,0.214,1.75E-05,0.103,0.85,149.145,4,power-pop,0.547858881
89872,5TgIPCn0sNM0PNXjhgbTuU,Balbi El Chamako;Arte Elegante,La Vida Es Bela,Aquí Sigo Yo,41,181343,FALSE,0.603,0.779,11,-5.932,0,0.259,0.0993,0,0.296,0.738,174,4,reggaeton,0.546562396
60911,7eurVnY3op0upO9388sl7Q,Fully Bad,Why Wi Chop,Why Wi Chop,18,175806,TRUE,0.602,0.568,1,-4.628,1,0.358,0.183,0,0.124,0.267,134.466,5,j-dance,0.999602403
13382,5yeN3qhDtQ3Cf7J1fQHTty,Armando,One World One Future,One Hundred Precent of Dissin' You,11,243800,FALSE,0.775,0.915,3,-5.873,0,0.0818,0.000137,0.931,0.123,0.844,129.091,4,chicago-house,0.288976389
24809,0NfXwzpZqY8fHEoFsocmD5,Aril Brikha,Prey For Peace,Prey For Peace,5,484066,FALSE,0.785,0.664,1,-11.526,1,0.0441,0.000394,0.882,0.0875,0.269,132.962,4,detroit-techno,0.436625652
9335,6qfdGgNDYcsVdG7RimLhFk,Maneva,Mundo Novo,Sereia,47,176298,FALSE,0.725,0.607,0,-7.486,1,0.0456,0.0671,1.00E-06,0.353,0.57,129.971,4,brazil,0.754785706
75971,7sjzYqCpnomdelM5j0JDhK,George Skaroulis,The Lighthouse,The Lighthouse,20,154109,FALSE,0.232,0.408,8,-13.243,0,0.0379,0.968,0.503,0.375,0.152,112.527,3,new-age,0.25036917
54304,0BELfOcufjLMZkfPu2p7K5,LFO,LFO,LFO,40,319266,FALSE,0.738,0.747,1,-16.897,1,0.069,0.0397,0.919,0.351,0.644,124.678,4,idm,0.62058048
49871,07kDtwDS2Tg1P9Vyp9YNRS,Retrospect,Soul Of The Beat,Soul Of The Beat,19,192189,FALSE,0.493,0.928,11,-3.883,1,0.0501,0.000311,0.000351,0.285,0.284,150.044,4,hardstyle,0.973013044
33807,79hOg2OcECgvRGGeX0XJuZ,PHARAOH;Mnogoznaal,Акид,Акид,47,161008,TRUE,0.882,0.654,8,-5.766,1,0.279,0.0154,2.18E-05,0.114,0.308,133.039,4,emo,0.698260729
35617,1npUGLGZte2JnUl4G2R2sI,Malla 100 Alça,"O Melhor de Malla 100 Alça, Vol. 01",Vamos Falar de Amor - Ao Vivo,39,252133,FALSE,0.506,0.851,9,-6.573,1,0.0797,0.201,2.76E-05,0.961,0.535,160.012,4,forro,0.322955895
45304,3DsShklw3Th0y25Xm66L2d,Marta Jobim,Passing Rain,Passing Rain,50,182750,FALSE,0.53,0.108,9,-17.208,1,0.0663,0.993,0.94,0.104,0.255,137.02,4,guitar,0.179765023
86654,1hBM2D1ULT3aeKuddSwPsK,3OH!3;Katy Perry;Matt Squire,WANT (Deluxe),STARSTRUKK (feat. Katy Perry),65,202666,TRUE,0.607,0.805,11,-5.579,0,0.0608,0.00175,0,0.231,0.232,139.894,4,punk,0.310402885
